PERMNO,date,PRC,RET
89997,20071015,90.37000,-0.005393
89997,20071016,88.99000,-0.015271
89997,20071017,89.00000,0.000112
89997,20071018,90.00000,0.011236
89997,20071019,87.78000,-0.024667
89997,20071022,87.61000,-0.001937
89997,20071023,88.80000,0.013583
89997,20071024,89.12000,0.003604
89997,20071025,89.58000,0.005162
89997,20071026,90.93000,0.015070
89997,20071029,91.57000,0.007038
89997,20071030,90.00000,-0.017145
89997,20071031,91.87000,0.020778
89997,20071101,88.93000,-0.032002
89997,20071102,89.36000,0.004835
89997,20071105,88.64010,-0.008056
89997,20071106,90.67200,0.022923
89997,20071107,87.94000,-0.030131
89997,20071108,88.80000,0.009779
89997,20071109,87.36990,-0.016105
89997,20071112,84.04000,-0.038113
89997,20071113,85.83000,0.021299
89997,20071114,86.35000,0.006058
89997,20071115,84.51000,-0.021309
89997,20071116,84.52000,0.000118
89997,20071119,81.81000,-0.032063
89997,20071120,82.78000,0.011857
89997,20071121,81.50000,-0.015463
89997,20071123,82.79000,0.015828
89997,20071126,81.75000,-0.012562
89997,20071127,82.36000,0.007462
89997,20071128,86.00000,0.044196
89997,20071129,86.59000,0.006860
