PERMNO,date,PRC,RET
90348,20070507,71.50000,0.003086
90348,20070508,71.47000,-0.000420
90348,20070509,72.01000,0.007556
90348,20070510,71.12000,-0.012359
90348,20070511,71.68000,0.007874
90348,20070514,71.36010,-0.004463
90348,20070515,71.43000,0.000980
90348,20070516,71.82000,0.005460
90348,20070517,71.86000,0.000557
90348,20070518,72.08000,0.003062
90348,20070521,72.33000,0.003468
90348,20070522,72.51000,0.002489
90348,20070523,72.60000,0.001241
90348,20070524,71.99000,-0.008402
90348,20070525,72.45010,0.006391
90348,20070529,72.79000,0.004691
90348,20070530,73.47000,0.009342
90348,20070531,73.90000,0.005853
90348,20070601,74.04000,0.001894
90348,20070604,74.28000,0.003241
90348,20070605,73.83000,-0.006058
90348,20070606,73.21010,-0.008396
90348,20070607,71.79010,-0.019396
90348,20070608,72.83000,0.014485
90348,20070611,73.04000,0.002883
90348,20070612,72.29000,-0.010268
90348,20070613,73.49000,0.016600
90348,20070614,74.07000,0.007892
90348,20070615,74.56000,0.006615
90348,20070618,74.35250,-0.002783
90348,20070619,74.94310,0.007943
90348,20070620,74.34010,-0.008046
90348,20070621,74.62000,0.003765
90348,20070622,74.09000,-0.007103
90348,20070625,73.62000,-0.006344
90348,20070626,73.37000,-0.003396
90348,20070627,73.76000,0.005316
90348,20070628,73.96000,0.002711
90348,20070629,73.83000,-0.001758
90348,20070702,74.75990,0.012595
90348,20070703,74.98000,0.002944
90348,20070705,75.08000,0.001334
90348,20070706,75.36000,0.003729
90348,20070709,75.86000,0.006635
90348,20070710,74.74000,-0.014764
90348,20070711,75.37000,0.008429
90348,20070712,76.71000,0.017779
90348,20070713,77.23000,0.006779
90348,20070716,77.90000,0.008675
90348,20070717,78.14000,0.003081
90348,20070718,77.97000,-0.002176
90348,20070719,78.51000,0.006926
90348,20070720,77.38000,-0.014393
90348,20070723,77.84000,0.005945
90348,20070724,76.47000,-0.017600
90348,20070725,76.36000,-0.001438
90348,20070726,74.80000,-0.020430
90348,20070727,73.43000,-0.018316
90348,20070730,74.82000,0.018930
90348,20070731,74.42000,-0.005346
90348,20070801,74.44000,0.000269
90348,20070802,74.81000,0.004970
90348,20070803,73.16000,-0.022056
90348,20070806,74.28000,0.015309
90348,20070807,74.37000,0.001212
90348,20070808,75.02000,0.008740
90348,20070809,72.84000,-0.029059
90348,20070810,72.54000,-0.004119
90348,20070813,73.35000,0.011166
90348,20070814,71.89000,-0.019905
90348,20070815,69.97400,-0.026652
90348,20070816,69.95000,-0.000343
90348,20070817,71.54000,0.022731
90348,20070820,72.15400,0.008583
90348,20070821,72.04000,-0.001580
90348,20070822,73.47000,0.019850
90348,20070823,72.92000,-0.007486
90348,20070824,73.98000,0.014537
90348,20070827,73.59000,-0.005272
90348,20070828,71.60000,-0.027042
90348,20070829,73.14000,0.021508
90348,20070830,73.00000,-0.001914
90348,20070831,73.96000,0.013151
90348,20070904,74.43000,0.006355
90348,20070905,73.61000,-0.011017
90348,20070906,74.11000,0.006793
90348,20070907,72.66000,-0.019565
90348,20070910,72.42000,-0.003303
90348,20070911,73.43000,0.013946
90348,20070912,73.37000,-0.000817
90348,20070913,73.93000,0.007633
90348,20070914,74.09000,0.002164
90348,20070917,73.60000,-0.006614
90348,20070918,75.85010,0.030572
90348,20070919,76.50000,0.008568
90348,20070920,75.97000,-0.006928
90348,20070921,76.44000,0.006187
90348,20070924,75.78000,-0.008634
90348,20070925,76.17000,0.005146
90348,20070926,76.65000,0.006302
90348,20070927,77.10010,0.005872
90348,20070928,77.01000,-0.001169
90348,20071001,78.30000,0.016751
90348,20071002,78.19000,-0.001405
90348,20071003,77.47000,-0.009208
90348,20071004,77.74000,0.003485
90348,20071005,78.69000,0.012220
90348,20071008,78.54000,-0.001906
90348,20071009,79.31000,0.009804
90348,20071010,78.62000,-0.008700
90348,20071011,78.10010,-0.006613
90348,20071012,78.21000,0.001407
90348,20071015,77.63000,-0.007416
90348,20071016,77.31000,-0.004122
90348,20071017,77.36000,0.000647
90348,20071018,77.63400,0.003542
90348,20071019,75.08000,-0.032898
90348,20071022,75.65000,0.007592
90348,20071023,76.59000,0.012426
90348,20071024,76.68000,0.001175
90348,20071025,76.53000,-0.001956
90348,20071026,76.48000,-0.000653
90348,20071029,76.98000,0.006538
90348,20071030,76.49000,-0.006365
90348,20071031,77.57000,0.014120
90348,20071101,75.90000,-0.021529
90348,20071102,76.39000,0.006456
90348,20071105,76.24000,-0.001964
90348,20071106,77.10000,0.011280
90348,20071107,75.06000,-0.026459
90348,20071108,75.61000,0.007328
90348,20071109,73.89000,-0.022748
90348,20071112,72.80000,-0.014752
90348,20071113,74.37760,0.021670
90348,20071114,74.29000,-0.001178
90348,20071115,73.48000,-0.010903
90348,20071116,73.32000,-0.002178
90348,20071119,72.16000,-0.015821
90348,20071120,72.02010,-0.001939
90348,20071121,71.09000,-0.012915
90348,20071123,72.18000,0.015333
90348,20071126,70.96000,-0.016902
90348,20071127,72.10000,0.016065
90348,20071128,74.40000,0.031900
90348,20071129,74.07000,-0.004436
